"ContentKey","FishKey","Prey_OS_ID","ScientificName_W","CommonName_DB","Prey_Detail_Code","PreyWt","Prey_Count","OS_ID","Length","Year","Trawl_ID","Study.Area","Start.Depth","End.Depth","Start.Lat.Degree","Start.Lat.Minutes","Start.Long.Degree","Start.Long.Minutes","Phylum","Order","region","pred.name","depth","length.range"
"62114089_892_3_1_-1199_1490","62114089_892_3_1_-1199",9998,"Empty","EMPTY",NA,NA,NA,892,48.9,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","46-50"
"62114089_892_3_1_-1200_1488","62114089_892_3_1_-1200",4769,"Gonatus","SQUID",NA,17.137,1,892,43.8,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Mollusca","Oegopsida","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1201_1484","62114089_892_3_1_-1201",8020,"","SHRIMP/SHRIMP SAMPLE",81,5.606,NA,892,42.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda","Decapoda","EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1201_1485","62114089_892_3_1_-1201",6000,"Crustacea","CRUSTACEAN",81,0.345,NA,892,42.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda",NA,"EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1201_1486","62114089_892_3_1_-1201",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,3.557,NA,892,42.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1202_1487","62114089_892_3_1_-1202",9998,"Empty","EMPTY",NA,NA,NA,892,42.9,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","41-45"
"62114089_892_3_1_-1203_1483","62114089_892_3_1_-1203",8020,"","SHRIMP/SHRIMP SAMPLE",81,4.495,NA,892,36.5,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda","Decapoda","EAZ","Greenland halibut","500-750 m","36-40"
"62114089_892_3_1_-1204_1482","62114089_892_3_1_-1204",9998,"Empty","EMPTY",NA,NA,NA,892,40.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","36-40"
"62114089_892_3_1_-1205_1481","62114089_892_3_1_-1205",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,1.607,NA,892,39.4,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","36-40"
"62114089_892_3_1_-1206_1479","62114089_892_3_1_-1206",9998,"Empty","EMPTY",NA,NA,NA,892,35.7,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1475","62114089_892_3_1_-1207",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,0.183,NA,892,31.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Pisces",NA,"EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1476","62114089_892_3_1_-1207",451,"Boreogadus saida","ARCTIC COD",88,0,NA,892,31.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Chordata","Gadiformes","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1477","62114089_892_3_1_-1207",451,"Boreogadus saida","ARCTIC COD",88,0,NA,892,31.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Chordata","Gadiformes","EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1207_1478","62114089_892_3_1_-1207",6000,"Crustacea","CRUSTACEAN",81,0.029,NA,892,31.3,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda",NA,"EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1208_1480","62114089_892_3_1_-1208",9998,"Empty","EMPTY",NA,NA,NA,892,33.5,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","31-35"
"62114089_892_3_1_-1209_1469","62114089_892_3_1_-1209",6967,"Themisto","HYPERID AMPHIPOD",81,0.09,NA,892,22.1,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda","Amphipoda","EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1209_1470","62114089_892_3_1_-1209",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.156,NA,892,22.1,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1210_1474","62114089_892_3_1_-1210",9998,"Empty","EMPTY",NA,NA,NA,892,24,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1211_1471","62114089_892_3_1_-1211",6930,"Amphipoda","AMPHIPOD",81,0.215,NA,892,24.8,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda","Amphipoda","EAZ","Greenland halibut","500-750 m","21-25"
"62114089_892_3_1_-1212_1473","62114089_892_3_1_-1212",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.689,NA,892,19.9,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,NA,NA,"EAZ","Greenland halibut","500-750 m","16-20"
"62114089_892_3_1_-1213_1472","62114089_892_3_1_-1213",6930,"Amphipoda","AMPHIPOD",NA,0.847,1,892,20.4,2019,62114089,"RISA",603,604,60,44.19,65,36.7696,"Arthropoda","Amphipoda","EAZ","Greenland halibut","500-750 m","16-20"
"62114090_794_3_1_-1242_105","62114090_794_3_1_-1242",6000,"Crustacea","CRUSTACEAN",81,0.008,NA,794,13.5,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda",NA,"EAZ","Redfish","400-500 m","11-15"
"62114090_794_3_1_-1243_106","62114090_794_3_1_-1243",7933,"Boreomysis","MYSID",NA,0.64,2,794,24.4,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Redfish","400-500 m","21-25"
"62114090_794_3_1_-1243_107","62114090_794_3_1_-1243",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,2.645,4,794,24.4,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Redfish","400-500 m","21-25"
"62114090_892_3_1_-1214_1381","62114090_892_3_1_-1214",9998,"Empty","EMPTY",NA,NA,NA,892,12.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","11-15"
"62114090_892_3_1_-1215_1384","62114090_892_3_1_-1215",6967,"Themisto","HYPERID AMPHIPOD",81,0.277,NA,892,12.4,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Amphipoda","EAZ","Greenland halibut","400-500 m","11-15"
"62114090_892_3_1_-1216_1382","62114090_892_3_1_-1216",9998,"Empty","EMPTY",NA,NA,NA,892,14.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","11-15"
"62114090_892_3_1_-1217_1383","62114090_892_3_1_-1217",4950,"Polychaeta","POLYCHAETE",81,0.039,NA,892,20.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Annelida",NA,"EAZ","Greenland halibut","400-500 m","16-20"
"62114090_892_3_1_-1218_1386","62114090_892_3_1_-1218",9998,"Empty","EMPTY",NA,NA,NA,892,25.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1219_1394","62114090_892_3_1_-1219",7933,"Boreomysis","MYSID",NA,0.25,1,892,25.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1219_1395","62114090_892_3_1_-1219",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,7.486,NA,892,25.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1219_1396","62114090_892_3_1_-1219",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,25.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1220_1385","62114090_892_3_1_-1220",9998,"Empty","EMPTY",NA,NA,NA,892,25.4,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","21-25"
"62114090_892_3_1_-1221_1388","62114090_892_3_1_-1221",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.818,NA,892,30.9,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1222_1391","62114090_892_3_1_-1222",6967,"Themisto","HYPERID AMPHIPOD",81,0.067,NA,892,30.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Amphipoda","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1222_1392","62114090_892_3_1_-1222",853,"Liparidae","SEASNAILS",88,3.317,1,892,30.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Perciformes","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1222_1393","62114090_892_3_1_-1222",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,30.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1223_1387","62114090_892_3_1_-1223",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.998,NA,892,29.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","26-30"
"62114090_892_3_1_-1224_1389","62114090_892_3_1_-1224",9998,"Empty","EMPTY",NA,NA,NA,892,31.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1225_1390","62114090_892_3_1_-1225",8020,"","SHRIMP/SHRIMP SAMPLE",81,1.833,NA,892,31.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1226_1429","62114090_892_3_1_-1226",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,2.381,NA,892,32.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1226_1430","62114090_892_3_1_-1226",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,32.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1226_1431","62114090_892_3_1_-1226",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,32.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","31-35"
"62114090_892_3_1_-1227_1434","62114090_892_3_1_-1227",6000,"Crustacea","CRUSTACEAN",81,0.005,NA,892,40.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda",NA,"EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1227_1435","62114090_892_3_1_-1227",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",90,0.102,NA,892,40.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1227_1436","62114090_892_3_1_-1227",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,40.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1227_1437","62114090_892_3_1_-1227",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,3.609,NA,892,40.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1228_1444","62114090_892_3_1_-1228",9998,"Empty","EMPTY",NA,NA,NA,892,36.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1229_1446","62114090_892_3_1_-1229",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,1.503,NA,892,39.9,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","36-40"
"62114090_892_3_1_-1230_1445","62114090_892_3_1_-1230",9998,"Empty","EMPTY",NA,NA,NA,892,44.8,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","41-45"
"62114090_892_3_1_-1231_1432","62114090_892_3_1_-1231",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.733,1,892,45,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","41-45"
"62114090_892_3_1_-1232_1433","62114090_892_3_1_-1232",9998,"Empty","EMPTY",NA,NA,NA,892,44.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","41-45"
"62114090_892_3_1_-1233_1438","62114090_892_3_1_-1233",6000,"Crustacea","CRUSTACEAN",81,0.01,NA,892,47.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda",NA,"EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1439","62114090_892_3_1_-1233",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.399,1,892,47.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1440","62114090_892_3_1_-1233",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,3.849,NA,892,47.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1441","62114090_892_3_1_-1233",436,"Gadidae","GADOIDS",88,0,NA,892,47.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Gadiformes","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1442","62114090_892_3_1_-1233",436,"Gadidae","GADOIDS",88,0,NA,892,47.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Gadiformes","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1233_1443","62114090_892_3_1_-1233",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,8.059,NA,892,47.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1457","62114090_892_3_1_-1234",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.765,1,892,50.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1458","62114090_892_3_1_-1234",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,1.121,NA,892,50.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1459","62114090_892_3_1_-1234",6000,"Crustacea","CRUSTACEAN",81,0.136,NA,892,50.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda",NA,"EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1460","62114090_892_3_1_-1234",6930,"Amphipoda","AMPHIPOD",81,17.463,NA,892,50.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Amphipoda","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1234_1461","62114090_892_3_1_-1234",7933,"Boreomysis","MYSID",81,0.19,NA,892,50.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1235_1448","62114090_892_3_1_-1235",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,1.02,1,892,48,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","46-50"
"62114090_892_3_1_-1236_1451","62114090_892_3_1_-1236",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,10.641,NA,892,52.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1236_1452","62114090_892_3_1_-1236",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,52.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1236_1453","62114090_892_3_1_-1236",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,892,52.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Pisces",NA,"EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1236_1454","62114090_892_3_1_-1236",6080,"Copepoda","COPEPOD",81,0.099,NA,892,52.2,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda",NA,"EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1237_1450","62114090_892_3_1_-1237",8020,"","SHRIMP/SHRIMP SAMPLE",NA,8.03,1,892,52.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1238_1462","62114090_892_3_1_-1238",9998,"Empty","EMPTY",NA,NA,NA,892,59.4,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,NA,NA,"EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1239_1455","62114090_892_3_1_-1239",8112,"Pandalus montagui","SHRIMP",NA,7.054,1,892,58.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1239_1456","62114090_892_3_1_-1239",892,"Reinhardtius hippoglossoides","GREENLAND HALIBUT, TURBOT",88,11.135,1,892,58.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Pleuronectiformes","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1465","62114090_892_3_1_-1240",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,1.699,1,892,59.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Perciformes","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1466","62114090_892_3_1_-1240",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,4.661,1,892,59.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Perciformes","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1467","62114090_892_3_1_-1240",8112,"Pandalus montagui","SHRIMP",NA,3.248,1,892,59.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1240_1468","62114090_892_3_1_-1240",7935,"Boreomysis (Boreomysis) arctica","MYSID",NA,0.544,1,892,59.6,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Mysida","EAZ","Greenland halibut","400-500 m","56-60"
"62114090_892_3_1_-1241_1449","62114090_892_3_1_-1241",8112,"Pandalus montagui","SHRIMP",NA,9.261,2,892,63.1,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","61-65"
"62114090_892_3_1_-1244_1463","62114090_892_3_1_-1244",859,"Liparis fabricii","GELATINOUS SEASNAIL",88,15.738,1,892,53.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Chordata","Perciformes","EAZ","Greenland halibut","400-500 m","51-55"
"62114090_892_3_1_-1244_1464","62114090_892_3_1_-1244",8112,"Pandalus montagui","SHRIMP",NA,10.382,2,892,53.3,2019,62114090,"RISA",421,427,60,42.277,65,30.9406,"Arthropoda","Decapoda","EAZ","Greenland halibut","400-500 m","51-55"
"62114093_794_3_1_-1275_272","62114093_794_3_1_-1275",9998,"Empty","EMPTY",NA,NA,NA,794,27.7,2019,62114093,"RISA",506,504,61,55.3992,63,25.6676,NA,NA,"EAZ","Redfish","500-750 m","26-30"
"62114093_794_3_1_-1276_274","62114093_794_3_1_-1276",9998,"Empty","EMPTY",NA,NA,NA,794,27.9,2019,62114093,"RISA",506,504,61,55.3992,63,25.6676,NA,NA,"EAZ","Redfish","500-750 m","26-30"
"62114093_794_3_1_-1277_271","62114093_794_3_1_-1277",9998,"Empty","EMPTY",NA,NA,NA,794,25,2019,62114093,"RISA",506,504,61,55.3992,63,25.6676,NA,NA,"EAZ","Redfish","500-750 m","21-25"
"62114093_794_3_1_-1278_273","62114093_794_3_1_-1278",9998,"Empty","EMPTY",NA,NA,NA,794,28.4,2019,62114093,"RISA",506,504,61,55.3992,63,25.6676,NA,NA,"EAZ","Redfish","500-750 m","26-30"
"62114093_89_3_1_-1274_279","62114093_89_3_1_-1274",8196,"Lithodes maja","SPINY CRAB",NA,59.555,2,89,46.5,2019,62114093,"RISA",506,504,61,55.3992,63,25.6676,"Arthropoda","Decapoda","EAZ","Skate","500-750 m","46-50"
"62114096_89_3_1_-1292_1592","62114096_89_3_1_-1292",6996,"Ampelisca","GAMMARID AMPHIPOD",NA,0.319,1,89,48,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Skate","200-300 m","46-50"
"62114096_89_3_1_-1292_1593","62114096_89_3_1_-1292",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",81,3.381,NA,89,48,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Pisces",NA,"EAZ","Skate","200-300 m","46-50"
"62114096_89_3_1_-1292_1594","62114096_89_3_1_-1292",999,"Unidentifiable Pisces","UNIDENTIFIED FISH",88,0,NA,89,48,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Pisces",NA,"EAZ","Skate","200-300 m","46-50"
"62114096_89_3_1_-1293_1595","62114096_89_3_1_-1293",9998,"Empty","EMPTY",NA,NA,NA,89,46.8,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,NA,NA,"EAZ","Skate","200-300 m","46-50"
"62114096_892_3_1_-1295_1557","62114096_892_3_1_-1295",6967,"Themisto","HYPERID AMPHIPOD",NA,0.075,2,892,12.1,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1295_1558","62114096_892_3_1_-1295",6967,"Themisto","HYPERID AMPHIPOD",81,0.195,NA,892,12.1,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1296_1562","62114096_892_3_1_-1296",6967,"Themisto","HYPERID AMPHIPOD",NA,0.133,7,892,11.9,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1296_1563","62114096_892_3_1_-1296",6967,"Themisto","HYPERID AMPHIPOD",81,0.164,NA,892,11.9,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1297_1565","62114096_892_3_1_-1297",6967,"Themisto","HYPERID AMPHIPOD",81,0.057,NA,892,12.4,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Greenland halibut","200-300 m","11-15"
"62114096_892_3_1_-1298_1566","62114096_892_3_1_-1298",9998,"Empty","EMPTY",NA,NA,NA,892,16.4,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,NA,NA,"EAZ","Greenland halibut","200-300 m","16-20"
"62114096_892_3_1_-1299_1567","62114096_892_3_1_-1299",6967,"Themisto","HYPERID AMPHIPOD",NA,0.072,1,892,23.1,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Amphipoda","EAZ","Greenland halibut","200-300 m","21-25"
"62114096_892_3_1_-1300_1596","62114096_892_3_1_-1300",8111,"Pandalus borealis","SHRIMP",NA,5.839,1,892,36.4,2019,62114096,"RISA",248,239,62,24.5219,63,23.3753,"Arthropoda","Decapoda","EAZ","Greenland halibut","200-300 m","36-40"
"62114021_792_3_1_-152_1549","62114021_792_3_1_-152",9998,"Empty","EMPTY",NA,NA,NA,792,28,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,NA,NA,"SFA4","Redfish","500-750 m","26-30"
"62114021_892_3_1_-154_818","62114021_892_3_1_-154",9998,"Empty","EMPTY",NA,NA,NA,892,32.9,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,NA,NA,"SFA4","Greenland halibut","500-750 m","31-35"
"62114021_892_3_1_-155_819","62114021_892_3_1_-155",9998,"Empty","EMPTY",NA,NA,NA,892,31.2,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,NA,NA,"SFA4","Greenland halibut","500-750 m","31-35"
"62114021_892_3_1_-156_820","62114021_892_3_1_-156",8020,"","SHRIMP/SHRIMP SAMPLE",81,0.242,NA,892,32.8,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,"Arthropoda","Decapoda","SFA4","Greenland halibut","500-750 m","31-35"
"62114021_892_3_1_-156_821","62114021_892_3_1_-156",9980,"Unidentified Material","UNIDENTIFIED MATERIAL",NA,0.278,NA,892,32.8,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,NA,NA,"SFA4","Greenland halibut","500-750 m","31-35"
"62114021_892_3_1_-157_826","62114021_892_3_1_-157",9998,"Empty","EMPTY",NA,NA,NA,892,37.4,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,NA,NA,"SFA4","Greenland halibut","500-750 m","36-40"
"62114021_892_3_1_-158_824","62114021_892_3_1_-158",290,"Benthosema glaciale","GLACIER LANTERNFISH",88,4.21,1,892,36.2,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,"Chordata","Myctophiformes","SFA4","Greenland halibut","500-750 m","36-40"
"62114021_892_3_1_-159_822","62114021_892_3_1_-159",9998,"Empty","EMPTY",NA,NA,NA,892,39,2019,62114021,"2G",720,695,58,8.3283,59,47.3471,NA,NA,"SFA4","Greenland halibut","500-750 m","36-40"
